pharmacy,commercial_name,formal_name,registro_sanitario,price,currency,availability,url,sku,brand,source_strategy,scraped_at,stock,component_text,registro_sanitario_source,component_traceable,component_ids_detected,component_names_detected
Boticas Peru,Colageno Ragazza Polvo Pote 330 G,Colageno Ragazza Polvo Pote 330 G,,75.90,PEN,available,https://www.boticasperu.pe/nutricion/colageno/colageno_ragazza_polvo_-_pote_330_g/35212.html,35212,,sfcc_search_update_grid,2026-06-08T01:13:25.101944+00:00,,S/ 75.90 Colágeno Ragazza Polvo - Pote 330 G,,true_component_name_no_rs,COMP_A9EF90B73700,COLAGENO
Boticas Peru,Cloruro De Magnesio 500Mg Capsulas Frasco 100 Un,Cloruro De Magnesio 500Mg Capsulas Frasco 100 Un,DE4606,45.01,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/magnesio/cloruro_de_magnesio_500mg_capsulas_-_frasco_100_un/35885.html,35885,,sfcc_search_update_grid,2026-06-08T01:13:25.103474+00:00,,S/ 45.01 Cloruro de Magnesio 500Mg Cápsulas - Frasco 100 UN,digemid_name_inference,true_rs_component,COMP_83336712C554,MAGNESIO
Boticas Peru,Vitavital Ashwagandha 400 Mg Capsulas Frasco 60 Un,Vitavital Ashwagandha 400 Mg Capsulas Frasco 60 Un,,54.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/magnesio/vitavital_ashwagandha_400_mg_capsulas_-_frasco_60_un/47857.html,47857,,sfcc_search_update_grid,2026-06-08T01:13:25.106102+00:00,,S/ 54.90 VitaVital Ashwagandha 400 Mg Cápsulas - Frasco 60 Un,,true_component_name_no_rs,COMP_AE7EE271FD2C,Ashwagandha
Boticas Peru,Globifer Forte Hierro Hemico Tableta Caja 40 Un,Globifer Forte Hierro Hemico Tableta Caja 40 Un,DE4613,120.70,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/hierro/globifer_forte_-_hierro_hemico_tableta_-_caja_40_un/48397.html,48397,,sfcc_search_update_grid,2026-06-08T01:13:25.107855+00:00,,S/ 120.70 Globifer Forte - Hierro Hemico Tableta - Caja 40 UN,digemid_name_inference,true_rs_component,COMP_B6A8F8958154,HIERRO
Boticas Peru,Colageno Ragazza Polvo Pote 500 G,Colageno Ragazza Polvo Pote 500 G,,100.90,PEN,available,https://www.boticasperu.pe/nutricion/colageno/colageno_ragazza_polvo_-_pote_500_g/35209.html,35209,,sfcc_search_update_grid,2026-06-08T01:13:25.114875+00:00,,S/ 100.90 Colágeno Ragazza Polvo - Pote 500 G,,true_component_name_no_rs,COMP_A9EF90B73700,COLAGENO
Boticas Peru,Coenzima Q10 Caja 30 Un,Coenzima Q10 Caja 30 Un,,39.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/coenzima_q10_-_caja_30_un/38210.html,38210,,sfcc_search_update_grid,2026-06-08T01:13:25.116611+00:00,,S/ 39.00 Coenzima Q10 - Caja 30 UN,,true_component_name_no_rs,COMP_8BB25B9A3BE5,COENZIMA Q
Boticas Peru,Gomitas Melatonina Eat It%21 Sabor Manzana Frasco 60 Un,Gomitas Melatonina Eat It%21 Sabor Manzana Frasco 60 Un,,49.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/mejor_sueno/gomitas_melatonina_eat_it%21_sabor_manzana_-_frasco_60_un/46222.html,46222,,sfcc_search_update_grid,2026-06-08T01:13:25.118369+00:00,,S/ 49.00 Gomitas Melatonina EAT IT! Sabor Manzana - Frasco 60 UN,,true_component_name_no_rs,COMP_74AC5BE900AC,MELATONINA
Boticas Peru,Colageno Hidrolizado Flex Active Sabor Naranja Nutripharma Frasco 450 G,Colageno Hidrolizado Flex Active Sabor Naranja Nutripharma Frasco 450 G,,187.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/colageno_hidrolizado_flex_active_sabor_naranja_nutripharma_-_frasco_450_g/48496.html,48496,,sfcc_search_update_grid,2026-06-08T01:13:25.464048+00:00,,S/ 187.00 Colágeno hidrolizado Flex Active Sabor Naranja Nutripharma - Frasco 450 G,,true_component_name_no_rs,COMP_A9EF90B73700,COLAGENO
Boticas Peru,Vita Vital Colageno Hidrolizado En Polvo Collagen Peptides Caja 30 Un,Vita Vital Colageno Hidrolizado En Polvo Collagen Peptides Caja 30 Un,DE4077,78.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vita_vital_colageno_hidrolizado_en_polvo_collagen_peptides_-_caja_30_un/48692.html,48692,,sfcc_search_update_grid,2026-06-08T01:13:25.464949+00:00,,S/ 78.00 Vita Vital Colageno Hidrolizado En Polvo Collagen Peptides - Caja 30 UN,digemid_name_inference,true_rs_component,COMP_A9EF90B73700;COMP_2671E7AB4CBB,collagen;collagen
Boticas Peru,Magnesio %2B Zinc German Energy Sabor Naranja Tubo 20 Un,Magnesio %2B Zinc German Energy Sabor Naranja Tubo 20 Un,DE4606,13.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/magnesio/magnesio_%2B_zinc_german_energy_sabor_naranja_-_tubo_20_un/37980.html,37980,,sfcc_search_update_grid,2026-06-08T01:13:25.466713+00:00,,S/ 13.90 Magnesio + Zinc German Energy Sabor Naranja - Tubo 20 UN,digemid_name_inference,true_rs_component,COMP_83336712C554;COMP_723DBC80CC4E,MAGNESIO;Zinc
