item,ingredient,amount,unit,amount_mg,component_id,match_score,match_method
DE4098,VITAMINA B1,1.0,mg,1.0,COMP_06B36D3A8FF3,95.23809523809523,fuzzy_translated
DE4098,VITAMINA B2,1.5,mg,1.5,COMP_06B36D3A8FF3,95.23809523809523,fuzzy_translated
DE4100,DAUCUS CAROTA (ZANAHORIA),248.0,mg,248.0,,0.0,
DE4100,EXTRACTO HIDROALCOHOLICO DE VITIS VINIFERA (UVA) (SEMILLA) EN POLVO,50.0,mg,50.0,,0.0,
DE4100,VITAMINA E (TOCOFEROL),50.0,mg,50.0,COMP_5A316FA3FF05,88.88888888888889,fuzzy_translated
DE4101,VITAMINA D3 2,0.0,ui,,COMP_94DFE28A9A5C,100.0,exact_translated
DE4102,VITAMINA D3,25.0,mcg,0.025,COMP_94DFE28A9A5C,100.0,exact_translated
DE4103,TIAMINA,50.0,mg,50.0,COMP_4F4F134A6B55,100.0,manual_alias
DE4103,ACIDO PANTOTENICO,50.0,mg,50.0,COMP_CCEF1C481D8D,100.0,manual_alias
DE4103,COLINA,50.0,mg,50.0,COMP_A204C673A9A2,100.0,exact_translated
DE4103,INOSITOL,50.0,mg,50.0,COMP_430EB7DE720D,100.0,manual_alias
DE4103,ACIDO PARA AMINOBENZOICO,50.0,mg,50.0,COMP_8ACDB27F4677,100.0,exact_es
DE4103,RIBOFLAVINA,50.0,mg,50.0,COMP_586F3B3DE0F3,100.0,manual_alias
DE4103,NIACINAMIDA,50.0,mg,50.0,COMP_7A51909809FD,100.0,manual_alias
DE4103,PIRIDOXINA,50.0,mg,50.0,COMP_14223AB15C02,100.0,manual_alias
DE4103,ACIDO FOLICO,400.0,mcg,0.4,COMP_A9136ADF22F7,100.0,manual_alias
DE4103,CIANOCOBALAMINA,50.0,mcg,0.05,COMP_06B36D3A8FF3,100.0,manual_alias
DE4103,BIOTINA,50.0,mcg,0.05,COMP_641FDABDC956,100.0,manual_alias
DE4104,MELATONINA,1.0,mg,1.0,COMP_74AC5BE900AC,100.0,exact_es
DE4106,VITAMINA C 1,0.0,mg,0.0,COMP_1BCB25859985,100.0,exact_translated
DE4106,CITRATO DE ZINC,32.25,mg,32.25,COMP_723DBC80CC4E,100.0,exact_es
DE4107,POR DOSIS,32.3,g,32299.999999999996,,0.0,noise
DE4107,AISLADO DE PROTEINA DE SUERO DE LECHE,28.5,g,28500.0,COMP_3DABB0A3B655,87.17948717948718,manual_alias_fuzzy
DE4108,VITAMINA C,125.0,mg,125.0,COMP_1BCB25859985,100.0,exact_translated
DE4109,OXIDO DE MAGNESIO,621.89,mg,621.89,COMP_83336712C554,100.0,manual_alias
DE4109,GLUCONATO DE ZINC,92.3,mg,92.3,COMP_723DBC80CC4E,100.0,manual_alias
DE4110,PROTEINA DE GUISANTE (PISUM SATIVUM L.),18.86,g,18860.0,COMP_4B30AB95B997,100.0,exact_es
DE4110,ACEITE DE TRIGLICERIDOS DE CADENA MEDIA EN POLVO,3.5,g,3500.0,,0.0,
DE4110,HELIANTHUS ANUUS,5.0,mg,5.0,,0.0,
DE4110,VACCINIUM MACROCARPUM (FRUTO) POLVO,10.0,mg,10.0,COMP_5CBB5AD1E323,100.0,exact_es
DE4110,SEMILLA DE SALVIA HISPANICA EN POLVO,2.0,g,2000.0,COMP_FC6B0E1E5340,100.0,exact_es
DE4110,HARINA DE COCO (COCOS NUCIFERA),1.0,g,1000.0,,0.0,
DE4110,AGARICUS BLAZEI,50.0,mg,50.0,COMP_F53244F9C90E,100.0,exact_es
DE4110,ALGAS MARINAS,0.75,g,750.0,,0.0,
DE4110,CORDYCEPS SINENSIS (MICELIO),60.0,mg,60.0,,0.0,
DE4110,ESPINACA EN POLVO (HOJA),105.0,mg,105.0,COMP_4E766D85B641,100.0,exact_es
DE4110,BRASSICA OLERACEA ACEPHALA (HOJA)EN POLVO,5.0,mg,5.0,,0.0,
DE4110,FRUTO DE CEREZO ÁCIDO EN POLVO (PRUNUS CERESUS),10.0,mg,10.0,,0.0,
DE4110,BRASSICA OLERACEA GEMMIFERA (FRUTO) EN POLVO,5.0,mg,5.0,,0.0,
DE4110,EXTRACTO DE FRUTA DE LITCHI CHINENSIS,0.05,g,50.0,,0.0,
DE4110,BACILLUS SUBTILIS,0.02,g,20.0,COMP_A8E4EED8360D,100.0,exact_es
DE4110,LENTINULA EDODES,13.0,mg,13.0,,0.0,
DE4110,METILCOBALAMINA,12.0,mcg,0.012,COMP_111F69F2C05C,100.0,manual_alias
DE4110,PLEUROTUS ERYNGII,20.0,mg,20.0,,0.0,
DE4110,GRIFOLA FRONDOSA,52.0,mg,52.0,,0.0,
DE4110,ASCOPHYLLUM NODOSUM,0.22,g,220.0,,0.0,
DE4110,EXTRACTO DE VITIS VINIFERA (SEMILLA)(UVA) EN POLVO,10.0,mg,10.0,COMP_60E96C26E6A1,100.0,exact_es
DE4110,EXTRACTO DE VACCINIUM CORYMBOSUM (FRUTO) EN POLVO,10.0,mg,10.0,,0.0,
DE4110,GANODERMA LUCIDUM,60.0,mg,60.0,,0.0,
DE4110,JUGO DE FRAMBUESA (RUBUS IDAEUS) EN POLVO,10.0,mg,10.0,,0.0,
DE4110,MALUS DOMESTICA (FRUTA) EN POLVO,5.0,mg,5.0,,0.0,
DE4110,IPOMOEA BATATAS,25.0,mg,25.0,,0.0,
DE4110,BRASSICA OLERACEA EN POLVO,40.0,mg,40.0,,0.0,
DE4110,DAUCUS CAROTA (ZANAHORIA),30.0,mg,30.0,,0.0,
DE4110,CITRUS SINENSIS (FRUTA) EN POLVO,10.0,mg,10.0,COMP_BF5F43876661,100.0,exact_es
DE4110,PRUNUS DOMESTICA (FRUTA) EN POLVO,10.0,mg,10.0,,0.0,
DE4110,EXTRACTO DE VACCINIUM MIRTYLLUS (FRUTA) EN POLVO,5.0,mg,5.0,,0.0,
DE4110,CONCENTRADO DE BRASSICA OLERACEA ITALICA (BROTE) EN POLVO,10.0,mg,10.0,,0.0,
DE4110,EXTRACTO DE ALLIUM CEPA,10.0,mg,10.0,,0.0,
DE4110,FRAGARIA VIRGIANA (FRUTA) EN POLVO,10.0,mg,10.0,,0.0,
DE4110,LYCOPERSICON ESCULENTUM (FRUTA) EN POLVO,10.0,mg,10.0,,0.0,
DE4110,BRASSICA OLARACEA ITALICA (FLOR) EN POLVO,10.0,mg,10.0,,0.0,
DE4111,PROTEINA HIDROLIZADA DE SUERO,27.777,g,27777.0,COMP_3DABB0A3B655,87.17948717948718,manual_alias_fuzzy
DE4111,PROTEASA,200.0,mg,200.0,COMP_3572D4131E1B,100.0,exact_es
DE4111,AMILASA,200.0,mg,200.0,COMP_535DBB13949E,100.0,exact_es
DE4111,LIPASA,200.0,mg,200.0,COMP_B465338ABB44,100.0,exact_es
DE4111,LACTASA,200.0,mg,200.0,COMP_4835E0F1DD91,100.0,exact_es
DE4112,POR DOSIS,36.0,g,36000.0,,0.0,noise
DE4112,PROTEINA DE GUISANTE (PISUM SATIVUM L.),19.36,g,19360.0,COMP_4B30AB95B997,100.0,exact_es
DE4112,CONCENTRADO DE BRASSICA OLERACEA ITALICA (BROTE) EN POLVO,10.0,mg,10.0,,0.0,
DE4112,HARINA DE COCO (COCOS NUCIFERA),1.0,g,1000.0,,0.0,
DE4112,MALUS DOMESTICA (FRUTA) EN POLVO,5.0,mg,5.0,,0.0,
DE4112,ALGAS MARINAS,0.75,g,750.0,,0.0,
DE4112,CORDYCEPS SINENSIS (MICELIO),60.0,mg,60.0,,0.0,
DE4112,GANODERMA LUCIDUM,60.0,mg,60.0,,0.0,
DE4112,LENTINULA EDODES,13.0,mg,13.0,,0.0,
DE4112,AGARICUS BLAZEI,5.0,mg,5.0,COMP_F53244F9C90E,100.0,exact_es
DE4112,GRIFOLA FRONDOSA,52.0,mg,52.0,,0.0,
DE4112,BRASSICA OLERACEA ACEPHALA (HOJA)EN POLVO,5.0,mg,5.0,,0.0,
DE4112,JUGO DE FRAMBUESA (RUBUS IDAEUS) EN POLVO,10.0,mg,10.0,,0.0,
DE4112,BRASSICA OLERACEA GEMMIFERA (FRUTO) EN POLVO,5.0,mg,5.0,,0.0,
DE4112,EXTRACTO DE FRUTA DE LITCHI CHINENSIS,0.05,g,50.0,,0.0,
DE4112,BACILLUS SUBTILIS,0.2,g,200.0,COMP_A8E4EED8360D,100.0,exact_es
DE4112,FRAGARIA VIRGIANA (FRUTA) EN POLVO,10.0,mg,10.0,,0.0,
DE4112,METILCOBALAMINA,12.0,mcg,0.012,COMP_111F69F2C05C,100.0,manual_alias
DE4112,ASCOPHYLLUM NODOSUM,0.22,g,220.0,,0.0,
DE4112,ESPINACA EN POLVO (HOJA),105.0,mg,105.0,COMP_4E766D85B641,100.0,exact_es
DE4112,BRASSICA OLERACEA EN POLVO,40.0,mg,40.0,,0.0,
DE4112,DAUCUS CAROTA (ZANAHORIA),30.0,mg,30.0,,0.0,
DE4112,IPOMOEA BATATAS,25.0,mg,25.0,,0.0,
DE4112,FRUTO DE CEREZO ÁCIDO EN POLVO (PRUNUS CERESUS),10.0,mg,10.0,,0.0,
DE4112,CITRUS SINENSIS (FRUTA) EN POLVO,10.0,mg,10.0,COMP_BF5F43876661,100.0,exact_es
DE4112,ACEITE DE TRIGLICERIDOS DE CADENA MEDIA EN POLVO,3.0,g,3000.0,,0.0,
DE4112,HELIANTHUS ANUUS,5.0,mg,5.0,,0.0,
DE4112,EXTRACTO DE VITIS VINIFERA (SEMILLA)(UVA) EN POLVO,10.0,mg,10.0,COMP_60E96C26E6A1,100.0,exact_es
DE4112,EXTRACTO DE VACCINIUM MIRTYLLUS (FRUTA) EN POLVO,5.0,mg,5.0,,0.0,
DE4112,EXTRACTO DE VACCINIUM CORYMBOSUM (FRUTO) EN POLVO,10.0,mg,10.0,,0.0,
DE4112,VACCINIUM MACROCARPUM (FRUTO) POLVO,10.0,mg,10.0,COMP_5CBB5AD1E323,100.0,exact_es
DE4112,PLEUROTUS ERYNGII,20.0,mg,20.0,,0.0,
DE4112,PRUNUS DOMESTICA (FRUTA) EN POLVO,10.0,mg,10.0,,0.0,
DE4112,BRASSICA OLARACEA ITALICA (FLOR) EN POLVO,10.0,mg,10.0,,0.0,
DE4112,LYCOPERSICON ESCULENTUM (FRUTA) EN POLVO,10.0,mg,10.0,,0.0,
DE4112,SEMILLA DE SALVIA HISPANICA EN POLVO,2.0,g,2000.0,COMP_FC6B0E1E5340,100.0,exact_es
DE4112,EXTRACTO DE ALLIUM CEPA,10.0,mg,10.0,,0.0,
DE4113,POR SOBRE,8.7,g,8700.0,,0.0,noise
DE4113,BETA HIDROXI BETA METILBUTIRATO DE CALCIO,3.0,g,3000.0,COMP_02129A49570D,100.0,exact_es
DE4113,COLAGENO BOVINO TIPO II,1.0,g,1000.0,COMP_2671E7AB4CBB,100.0,exact_es
DE4113,VITAMINA D3 2,0.0,ui,,COMP_94DFE28A9A5C,100.0,exact_translated
DE4113,CARBONATO DE MAGNESIO 1,660.0,mg,660.0,COMP_83336712C554,100.0,manual_alias
DE4114,LEVADURA DE CERVEZA,680.0,mg,680.0,COMP_8572716099B1,100.0,exact_es
DE4114,TIAMINA,0.15,mg,0.15,COMP_4F4F134A6B55,100.0,manual_alias
DE4114,RIBOFLAVINA,0.07,mg,0.07,COMP_586F3B3DE0F3,100.0,manual_alias
DE4114,NIACINAMIDA,0.24,mg,0.24,COMP_7A51909809FD,100.0,manual_alias
DE4115,ACIDO FOLICO,800.0,mcg,0.8,COMP_A9136ADF22F7,100.0,manual_alias
DE4116,VITAMINA C,500.0,mg,500.0,COMP_1BCB25859985,100.0,exact_translated
DE4116,VITAMINA E (TOCOFEROL),30.0,ui,,COMP_5A316FA3FF05,88.88888888888889,fuzzy_translated
DE4116,MONONITRATO DE TIAMINA,10.0,mg,10.0,COMP_4F4F134A6B55,100.0,manual_alias
DE4116,RIBOFLAVINA,10.0,mg,10.0,COMP_586F3B3DE0F3,100.0,manual_alias
DE4116,CLORHIDRATO DE PIRIDOXINA,5.0,mg,5.0,COMP_B1D26385CE00,90.9090909090909,fuzzy_translated
DE4116,VITAMINA B12,0.012,mg,0.012,COMP_06B36D3A8FF3,100.0,exact_translated
DE4116,ACIDO FOLICO,0.4,mg,0.4,COMP_A9136ADF22F7,100.0,manual_alias
DE4116,ACIDO PANTOTENICO,20.0,mg,20.0,COMP_CCEF1C481D8D,100.0,manual_alias
DE4116,NIACINAMIDA,100.0,mg,100.0,COMP_7A51909809FD,100.0,manual_alias
DE4116,"CALCIO (FOSFATO TRICALCICO, FOSFATO DICALCICO)",77.0,mg,77.0,COMP_275450118D60,90.0,pre_paren_translated
DE4116,ZINC METALICO 3X,23.9,mg,23.9,COMP_723DBC80CC4E,100.0,exact_es
DE4116,SULFATO DE COBRE,3.0,mg,3.0,COMP_E388F25D01B8,100.0,exact_es
DE4116,BIOTINA,0.045,mg,0.045,COMP_641FDABDC956,100.0,manual_alias
DE4117,POR SOBRE,115.0,g,115000.0,,0.0,noise
DE4117,PEPTIDOS BIOACTIVO DE COLAGENO 5,0.0,mg,0.0,,0.0,
DE4117,ARGININA 1,87.7,mg,87.7,COMP_984D98F1A15A,88.88888888888889,fuzzy_translated
DE4117,SULFATO DE CONDROITINA 1,200.0,mg,200.0,COMP_6205613132FA,100.0,exact_es
DE4117,ACIDO ORTOSILICICO ESTABILIZADO CON COLINA,956.4,mg,956.4,,0.0,
DE4117,EXTRACTO DE CURCUMA LONGA (RIZOMA),377.0,mg,377.0,COMP_64BA168636B5,100.0,exact_es
DE4117,VITAMINA C,80.0,mg,80.0,COMP_1BCB25859985,100.0,exact_translated
DE4117,GLUCONATO DE ZINC,69.7,mg,69.7,COMP_723DBC80CC4E,100.0,manual_alias
DE4117,SULFATO DE MANGANESO,5.5,mg,5.5,COMP_5FCBE278ABF3,100.0,exact_translated
DE4117,SULFATO DE COBRE,3.93,mg,3.93,COMP_E388F25D01B8,100.0,exact_es
DE4118,POR MILILITRO,5.0,ml,,,0.0,noise
DE4118,SACCHAROMYCES BOULARDII,0.25,g,250.0,COMP_E3ECF8F2FB05,100.0,exact_es
DE4119,POR DOSIS,5.0,ml,,,0.0,noise
DE4119,PIROFOSFATO FERRICO,35.0,mg,35.0,COMP_4ABFB4F7511E,100.0,manual_alias
DE4120,FUMARATO FERROSO,150.0,mg,150.0,COMP_4ABFB4F7511E,100.0,manual_alias
DE4120,ACIDO ASCORBICO,60.0,mg,60.0,COMP_67B16EEFC42F,100.0,exact_es
DE4120,ACIDO FOLICO,0.8,mg,0.8,COMP_A9136ADF22F7,100.0,manual_alias
DE4120,VITAMINA B6,3.0,mg,3.0,COMP_FB0BFF3E6E21,100.0,exact_translated
DE4120,VITAMINA B12,0.015,mg,0.015,COMP_06B36D3A8FF3,100.0,exact_translated
DE4121,ASTAXANTINA,4.0,mg,4.0,COMP_160A62BC3CB2,100.0,exact_es
DE4121,VITAMINA E (TOCOFEROL),7.0,mg,7.0,COMP_5A316FA3FF05,88.88888888888889,fuzzy_translated
DE4122,POR DOSIS,5.0,ml,,,0.0,noise
DE4123,POR DOSIS 33.00 % - PROTEINA HIDROLIZADA DE SUERO 27,777.0,mg,777.0,,0.0,
DE4123,PROTEASA,200.0,mg,200.0,COMP_3572D4131E1B,100.0,exact_es
DE4123,AMILASA,200.0,mg,200.0,COMP_535DBB13949E,100.0,exact_es
DE4123,LIPASA,200.0,mg,200.0,COMP_B465338ABB44,100.0,exact_es
DE4123,LACTASA,200.0,mg,200.0,COMP_4835E0F1DD91,100.0,exact_es
DE4124,ACIDO LINOLEICO 1,0.0,mg,0.0,COMP_6DE7FE262FD1,100.0,exact_es
DE4125,COENZIMA Q,100.0,mg,100.0,COMP_8BB25B9A3BE5,100.0,exact_es
DE4126,POR DOSIS,36.0,g,36000.0,,0.0,noise
DE4126,HUPERZINA A,2.5e-05,g,0.025,COMP_5533F6C409D4,90.9090909090909,fuzzy_translated
DE4126,N-ACETIL TIROSINA,0.2,g,200.0,COMP_F2F0C67E823A,87.5,fuzzy_translated
DE4126,TAURINA,0.5,g,500.0,COMP_0D2B15E9F9EE,100.0,exact_es
DE4126,NITRATO DE CREATINA,0.5,g,500.0,COMP_67B16EEFC42F,87.5,fuzzy_translated
DE4126,CLORHIDRATO DE CREATINA,0.5,g,500.0,COMP_67B16EEFC42F,87.5,fuzzy_translated
DE4126,BETA ALANINA,1.6,g,1600.0,COMP_506514090324,87.5,fuzzy_translated
DE4126,NITRATO DE CITRULINA,0.5,g,500.0,COMP_9FA62B7E567C,100.0,exact_es
DE4126,MALATO DE CITRULINA,0.5,g,500.0,COMP_9FA62B7E567C,100.0,exact_es
DE4126,L- CITRULINA,2.0,g,2000.0,COMP_9FA62B7E567C,90.0,fuzzy_translated
DE4126,TEACRINA,0.03125,g,31.25,COMP_23EBAEBD1424,100.0,exact_es
DE4126,COLINA,0.1,g,100.0,COMP_A204C673A9A2,100.0,exact_translated
DE4126,CAFEINA ANHIDRA,0.15,g,150.0,COMP_4F582819D2E9,100.0,manual_alias
DE4127,POR DOSIS,8.5,g,8500.0,,0.0,noise
DE4127,L- CITRULINA,2.0,g,2000.0,COMP_9FA62B7E567C,90.0,fuzzy_translated
DE4127,TAURINA,0.5,g,500.0,COMP_0D2B15E9F9EE,100.0,exact_es
DE4127,N-ACETIL TIROSINA,0.2,g,200.0,COMP_F2F0C67E823A,87.5,fuzzy_translated
DE4127,CAFEINA ANHIDRA,0.15,g,150.0,COMP_4F582819D2E9,100.0,manual_alias
DE4127,COLINA,0.1,g,100.0,COMP_A204C673A9A2,100.0,exact_translated
DE4127,HUPERZINA A,2.5e-05,g,0.025,COMP_5533F6C409D4,90.9090909090909,fuzzy_translated
DE4127,TEACRINA,0.03125,g,31.25,COMP_23EBAEBD1424,100.0,exact_es
DE4127,MALATO DE CITRULINA,0.5,g,500.0,COMP_9FA62B7E567C,100.0,exact_es
DE4127,NITRATO DE CITRULINA,0.5,g,500.0,COMP_9FA62B7E567C,100.0,exact_es
DE4127,BETA ALANINA,1.6,g,1600.0,COMP_506514090324,87.5,fuzzy_translated
DE4127,CLORHIDRATO DE CREATINA,0.5,g,500.0,COMP_67B16EEFC42F,87.5,fuzzy_translated
DE4127,NITRATO DE CREATINA,0.5,g,500.0,COMP_67B16EEFC42F,87.5,fuzzy_translated
DE4129,AISLADO DE PROTEINA DE SUERO DE LECHE,25.0,g,25000.0,COMP_3DABB0A3B655,87.17948717948718,manual_alias_fuzzy
DE4131,DL-ALFA ACETATO DE TOCOFERILO 1,0.0,mg,0.0,COMP_D4790F9775EF,100.0,manual_alias
DE4132,BISGLICINATO FERROSO,100.0,mg,100.0,COMP_B6A8F8958154,100.0,exact_es
DE4133,LECITINA DE SOJA 1,200.0,mg,200.0,COMP_8EC671694027,100.0,exact_es
DE4134,ACETATO DE RETINOL,0.45,mg,0.45,COMP_90C4121BAE0C,100.0,manual_alias
DE4134,YODO RESUBLIMADO,0.15,mg,0.15,COMP_22DA46FADFFD,100.0,exact_es
DE4134,ACETATO DE RETINOL,0.45,mg,0.45,COMP_90C4121BAE0C,100.0,manual_alias
DE4134,SULFATO DE VANADIO,0.043,mg,0.043,COMP_281DA0167031,100.0,exact_es
DE4134,SELENATO DE SODIO,0.133,mg,0.133,COMP_781B4EA1D853,100.0,manual_alias
DE4134,OXIDO CUPRICO,0.63,mg,0.63,COMP_6516EDBDB0D6,100.0,exact_es
DE4134,SULFATO DE MANGANESO,6.4,mg,6.4,COMP_5FCBE278ABF3,100.0,exact_translated
DE4134,QUELATO AMINOACIDO DE BORO,3.0,mg,3.0,COMP_34BE8499B1C4,100.0,exact_es
DE4134,CLORURO DE CROMO (III),0.233,mg,0.233,COMP_252C51860327,100.0,manual_alias
DE4134,MOLIBDATO AMONIO TETRAHIDRATO,0.083,mg,0.083,,0.0,
DE4134,VITAMINA B6,3.0,mg,3.0,COMP_FB0BFF3E6E21,100.0,exact_translated
DE4134,NIACINA,20.0,mg,20.0,COMP_7A51909809FD,92.3076923076923,fuzzy_translated
DE4134,LICOPENO,0.3,mg,0.3,COMP_55B6D6822852,100.0,manual_alias
DE4134,LUTEINA,0.25,mg,0.25,COMP_C873A4B5C00A,100.0,manual_alias
DE4134,SULFATO DE NIQUEL,0.014,mg,0.014,COMP_7E2468E42488,100.0,exact_es
DE4134,VITAMINA D,0.0125,mg,0.0125,COMP_8C56C31FBB78,100.0,exact_translated
DE4134,VITAMINA C,60.0,mg,60.0,COMP_1BCB25859985,100.0,exact_translated
DE4134,METASILICATO DE SODIO,9.0,mg,9.0,,0.0,
DE4134,OXIDO DE MAGNESIO,83.0,mg,83.0,COMP_83336712C554,100.0,manual_alias
DE4134,DL-ALFA ACETATO DE TOCOFERILO,25.0,mg,25.0,COMP_D4790F9775EF,100.0,manual_alias
DE4134,VITAMINA K,0.03,mg,0.03,COMP_64DE5343502D,100.0,exact_translated
DE4134,VITAMINA B1,1.5,mg,1.5,COMP_06B36D3A8FF3,95.23809523809523,fuzzy_translated
DE4134,VITAMINA B12,0.025,mg,0.025,COMP_06B36D3A8FF3,100.0,exact_translated
DE4134,ACIDO FOLICO,0.4,mg,0.4,COMP_A9136ADF22F7,100.0,manual_alias
DE4134,VITAMINA B2,1.7,mg,1.7,COMP_06B36D3A8FF3,95.23809523809523,fuzzy_translated
DE4134,CLORURO DE POTASIO,153.0,mg,153.0,COMP_BB2F708BF799,100.0,exact_translated
DE4134,BIOTINA,0.03,mg,0.03,COMP_641FDABDC956,100.0,manual_alias
DE4134,ACIDO PANTOTENICO,10.0,mg,10.0,COMP_CCEF1C481D8D,100.0,manual_alias
DE4134,CARBONATO DE CALCIO,434.0,mg,434.0,COMP_275450118D60,100.0,exact_translated
DE4134,ZINC METALICO 3X,11.0,mg,11.0,COMP_723DBC80CC4E,100.0,exact_es
DE4134,FOSFATO DICALCICO,90.0,mg,90.0,,0.0,
DE4135,PROTEINA DE PISUM SATIVUM (CHICHARO) (ARVEJA) (FRUTO) EN POLVO,19.36,g,19360.0,COMP_4B30AB95B997,100.0,exact_es
DE4135,BRASSICA OLERACEA EN POLVO,10.0,mg,10.0,,0.0,
DE4135,ASCOPHYLLUM NODOSUM,0.22,g,220.0,,0.0,
DE4135,ACEITE DE TRIGLICERIDOS DE CADENA MEDIA EN POLVO,3.5,g,3500.0,,0.0,
DE4135,SPINACIA OLERACEA L. (HOJA) EN POLVO,105.0,mg,105.0,,0.0,
DE4135,BRASSICA OLERACEA ITALICA (TALLO Y FLOR) EN POLVO,40.0,mg,40.0,,0.0,
DE4135,DAUCUS CAROTA (RAIZ) EN POLVO,30.0,mg,30.0,,0.0,
DE4135,FRAGARIA VIRGIANA (FRUTA) EN POLVO,10.0,mg,10.0,,0.0,
DE4135,IPOMOEA BATATAS (RAIZ) EN POLVO,25.0,mg,25.0,,0.0,
DE4135,CITRUS SINENSIS (FRUTA) EN POLVO,10.0,mg,10.0,COMP_BF5F43876661,100.0,exact_es
DE4135,BRASSICA OLERACEA ACEPHALA (HOJA)EN POLVO,5.0,mg,5.0,,0.0,
DE4135,PRUNUS DOMESTICA (FRUTA) EN POLVO,10.0,mg,10.0,,0.0,
DE4135,BRASSICA OLERACEA GEMMIFERA (FRUTO) EN POLVO,5.0,mg,5.0,,0.0,
DE4135,EXTRACTO DE FRUTA DE LITCHI CHINENSIS,0.05,g,50.0,,0.0,
DE4135,BACILLUS SUBTILIS,0.02,g,20.0,COMP_A8E4EED8360D,100.0,exact_es
DE4135,SEMILLA DE SALVIA HISPANICA EN POLVO,2.0,g,2000.0,COMP_FC6B0E1E5340,100.0,exact_es
DE4135,METILCOBALAMINA,12.0,mcg,0.012,COMP_111F69F2C05C,100.0,manual_alias
DE4135,PLEUROTUS ERYNGII,20.0,mg,20.0,,0.0,
DE4135,HELIANTHUS ANUUS (SEMILLA) EN POLVO,5.0,mg,5.0,,0.0,
DE4135,EXTRACTO DE VITIS VINIFERA (SEMILLA)(UVA) EN POLVO,10.0,mg,10.0,COMP_60E96C26E6A1,100.0,exact_es
DE4135,EXTRACTO DE VACCINIUM CORYMBOSUM (FRUTO) EN POLVO,10.0,mg,10.0,,0.0,
DE4135,JUGO DE FRAMBUESA (RUBUS IDAEUS) EN POLVO,10.0,mg,10.0,,0.0,
DE4135,EXTRACTO DE PRUNUS CERASUS,10.0,mg,10.0,,0.0,
DE4135,EXTRACTO DE VACCINIUM MACROCARPUM (FRUTO),10.0,mg,10.0,COMP_5CBB5AD1E323,100.0,exact_es
DE4135,GRIFOLA FRONDOSA,52.0,mg,52.0,,0.0,
DE4135,HARINA DE COCO (COCOS NUCIFERA),1.0,g,1000.0,,0.0,
DE4135,ALGAS MARINAS,0.75,g,750.0,,0.0,
DE4135,CORDYCEPS SINENSIS EN POLVO,60.0,mg,60.0,,0.0,
DE4135,GANODERMA LUCIDUM,60.0,mg,60.0,,0.0,
DE4135,AGARICUS BLAZEI,50.0,mg,50.0,COMP_F53244F9C90E,100.0,exact_es
DE4135,MALUS DOMESTICA (FRUTA) EN POLVO,5.0,mg,5.0,,0.0,
DE4135,VACCINIUM MYRTILLUS (FRUTO) EN POLVO,5.0,mg,5.0,COMP_5743EC87AB95,100.0,exact_es
DE4135,CONCENTRADO DE BRASSICA OLERACEA ITALICA (BROTE) EN POLVO,10.0,mg,10.0,,0.0,
DE4135,EXTRACTO DE ALLIUM CEPA,10.0,mg,10.0,,0.0,
DE4135,LENTINULA EDODES,13.0,mg,13.0,,0.0,
DE4135,LYCOPERSICON ESCULENTUM (FRUTA) EN POLVO,10.0,mg,10.0,,0.0,
DE4136,SULFATO DE MAGNESIO ANHIDRO,600.0,mg,600.0,COMP_7D7AC50FCACD,100.0,exact_es
DE4136,CLORHIDRATO DE TIAMINA,1.4,mg,1.4,COMP_4F4F134A6B55,100.0,exact_translated
DE4136,ACIDO FOLICO,0.24,mg,0.24,COMP_A9136ADF22F7,100.0,manual_alias
DE4136,BIOTINA,0.15,mg,0.15,COMP_641FDABDC956,100.0,manual_alias
DE4136,CIANOCOBALAMINA,0.001,mg,0.001,COMP_06B36D3A8FF3,100.0,manual_alias
DE4136,ACIDO ASCORBICO,60.0,mg,60.0,COMP_67B16EEFC42F,100.0,exact_es
DE4136,ALFA -ACETATO DE TOCOFEROL,10.0,mg,10.0,COMP_D4790F9775EF,100.0,manual_alias
DE4136,NIACINA,20.0,mg,20.0,COMP_7A51909809FD,92.3076923076923,fuzzy_translated
DE4136,PANTOTENATO DE CALCIO,6.0,mg,6.0,COMP_CCEF1C481D8D,100.0,exact_translated
DE4136,CLORHIDRATO DE PIRIDOXINA,2.0,mg,2.0,COMP_B1D26385CE00,90.9090909090909,fuzzy_translated
DE4136,FOSFATO SODICO DE RIBOFLAVINA,1.6,mg,1.6,COMP_586F3B3DE0F3,100.0,exact_es
DE4137,AISLADO DE PROTEINA DE SUERO DE LECHE,25.0,g,25000.0,COMP_3DABB0A3B655,87.17948717948718,manual_alias_fuzzy
DE4138,CIANOCOBALAMINA,250.0,mcg,0.25,COMP_06B36D3A8FF3,100.0,manual_alias
DE4139,POR DOSIS,33.0,g,33000.0,,0.0,noise
DE4139,PROTEINA HIDROLIZADA DE SUERO 27,777.0,mg,777.0,COMP_3DABB0A3B655,87.17948717948718,manual_alias_fuzzy
DE4139,PROTEASA,200.0,mg,200.0,COMP_3572D4131E1B,100.0,exact_es
DE4139,AMILASA,200.0,mg,200.0,COMP_535DBB13949E,100.0,exact_es
DE4139,LIPASA,200.0,mg,200.0,COMP_B465338ABB44,100.0,exact_es
DE4139,LACTASA,200.0,mg,200.0,COMP_4835E0F1DD91,100.0,exact_es
DE4140,POR DOSIS,33.0,g,33000.0,,0.0,noise
