pharmacy,commercial_name,formal_name,registro_sanitario,price,currency,availability,url,sku,brand,source_strategy,scraped_at,stock,component_text,registro_sanitario_source,component_traceable
Boticas Peru,Sundance Kids Multivitaminas Gomitas Frasco 60 Un,Sundance Kids Multivitaminas Gomitas Frasco 60 Un,,63.50,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/multivitaminicos/sundance_kids_multivitaminas_gomitas_-_frasco_60_un/50468.html,50468,,sfcc_search_update_grid,2026-06-08T00:55:40.105218+00:00,,S/ 63.50 Sundance Kids Multivitaminas Gomitas - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Helix Colageno Hidrolizado Capsulas Pack 3 Un,Helix Colageno Hidrolizado Capsulas Pack 3 Un,,221.11,PEN,available,https://www.boticasperu.pe/nutricion/colageno/helix_colageno_hidrolizado_capsulas_-_pack_3_un/34832.html,34832,,sfcc_search_update_grid,2026-06-08T00:55:40.107814+00:00,,S/ 221.11 Helix Colageno Hidrolizado Cápsulas - Pack 3 UN,,false_no_registro_sanitario
Boticas Peru,Multivitaminico Varimine Stress Caja 20 Un,Multivitaminico Varimine Stress Caja 20 Un,,63.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/multivitaminicos/multivitaminico_varimine_stress__-_caja_20_un/03195.html,03195,,sfcc_search_update_grid,2026-06-08T00:55:40.110388+00:00,,S/ 63.00 Multivitaminico Varimine Stress - Caja 20 UN,,false_no_registro_sanitario
Boticas Peru,Inositol Arandanos Selenio 30G Frasco 60 Un,Inositol Arandanos Selenio 30G Frasco 60 Un,,54.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/inositol_arandanos_selenio_30g__-_frasco_60_un/49598.html,49598,,sfcc_search_update_grid,2026-06-08T00:55:40.115577+00:00,,S/ 54.90 Inositol arándanos selenio 30g - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Acido Folico 0.5Mg Caja 30Un,Acido Folico 0.5Mg Caja 30Un,,4.00,PEN,available,https://www.boticasperu.pe/mama_y_bebe/nutricion_madre/vitaminas/acido_folico_0.5mg__-_caja_30un/34655.html,34655,,sfcc_search_update_grid,2026-06-08T00:55:40.481691+00:00,,S/ 4.00 Ácido Folico 0.5mg - Caja 30UN,,false_no_registro_sanitario
Boticas Peru,Multivitaminico Vitatrum %26 Multimineral Frasco 130 Un,Multivitaminico Vitatrum %26 Multimineral Frasco 130 Un,,81.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/multivitaminico_vitatrum_%26_multimineral_-_frasco_130_un/27056.html,27056,,sfcc_search_update_grid,2026-06-08T00:55:40.484325+00:00,,S/ 81.90 Multivitamínico Vitatrum & Multimineral - Frasco 130 UN,,false_no_registro_sanitario
Boticas Peru,Citrato De Calcio 750 Mg %2B Vit D3 400 Ui Vitavital Capsulas Blandas Frasco 60 Un,Citrato De Calcio 750 Mg %2B Vit D3 400 Ui Vitavital Capsulas Blandas Frasco 60 Un,,44.79,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/calcio/citrato_de_calcio_750_mg_%2B_vit_d3_400_ui_vitavital_capsulas_blandas_-_frasco_60_un/46511.html,46511,,sfcc_search_update_grid,2026-06-08T00:55:40.490237+00:00,,Precio rebajado de S/ 44.79 a S/ 35.80 -20% Citrato de Calcio 750 Mg + Vit D3 400 UI VitaVital Cápsulas Blandas - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Colageno Con Cartilago De Tiburon Frasco 80 Gr,Colageno Con Cartilago De Tiburon Frasco 80 Gr,,25.00,PEN,available,https://www.boticasperu.pe/nutricion/productos_naturales/colageno_con_cartilago_de_tiburon_-_frasco_80_gr/45589.html,45589,,sfcc_search_update_grid,2026-06-08T00:55:40.497870+00:00,,S/ 25.00 Colágeno Con Cartilago De Tiburón - Frasco 80 Gr,,false_no_registro_sanitario
Boticas Peru,Bisglicinato De Hierro 100 Mg Comprimidos Frasco 90 Un,Bisglicinato De Hierro 100 Mg Comprimidos Frasco 90 Un,,45.50,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/hierro/bisglicinato_de_hierro_100_mg_comprimidos_-_frasco_90_un/48818.html,48818,,sfcc_search_update_grid,2026-06-08T00:55:40.866883+00:00,,S/ 45.50 Bisglicinato De Hierro 100 Mg Comprimidos - Frasco 90 UN,,false_no_registro_sanitario
Boticas Peru,Mineral De Calcio %2B D3 %2B K2 Comprimidos Frasco 90 Un,Mineral De Calcio %2B D3 %2B K2 Comprimidos Frasco 90 Un,,58.60,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/calcio/mineral_de_calcio_%2B_d3_%2B_k2_comprimidos_-_frasco_90_un/48819.html,48819,,sfcc_search_update_grid,2026-06-08T00:55:40.870289+00:00,,S/ 58.60 Mineral De Calcio + D3 + K2 Comprimidos - Frasco 90 UN,,false_no_registro_sanitario
Boticas Peru,Gomitas Probioticos Y Prebioticos Eat It%21 Sabor Frambuesa Frasco 60 Un,Gomitas Probioticos Y Prebioticos Eat It%21 Sabor Frambuesa Frasco 60 Un,,49.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/gomitas_probioticos_y_prebioticos_eat_it%21_sabor_frambuesa_-_frasco_60_un/46273.html,46273,,sfcc_search_update_grid,2026-06-08T00:55:41.252638+00:00,,S/ 49.00 Gomitas Probióticos y Prebióticos EAT IT! Sabor Frambuesa - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Zinc Zinki Max Sabor Naranja Pote 300 G,Zinc Zinki Max Sabor Naranja Pote 300 G,,29.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/zinc/zinc_zinki_max_sabor_naranja_-_pote_300_g/36660.html,36660,,sfcc_search_update_grid,2026-06-08T00:55:41.257874+00:00,,S/ 29.90 Zinc Zinki Max Sabor Naranja - Pote 300 G,,false_no_registro_sanitario
Boticas Peru,Vitavital Probioticos Con Prebioticos 10 Billion Cfu Frasco 60 Capsulas,Vitavital Probioticos Con Prebioticos 10 Billion Cfu Frasco 60 Capsulas,,99.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/prebioticos/vitavital_probioticos_con_prebioticos_10_billion_cfu-_frasco_60_capsulas/50744.html,50744,,sfcc_search_update_grid,2026-06-08T00:55:41.258790+00:00,,NUEVO S/ 99.00 Vitavital Probióticos con Prebióticos 10 Billion CFU- Frasco 60 cápsulas,,false_no_registro_sanitario
Boticas Peru,Colageno Hidrolizado Camu Camu Polvo Pote 500 G,Colageno Hidrolizado Camu Camu Polvo Pote 500 G,,100.50,PEN,available,https://www.boticasperu.pe/nutricion/colageno/colageno_hidrolizado_camu_camu_polvo_-_pote_500_g/26798.html,26798,,sfcc_search_update_grid,2026-06-08T00:55:41.259661+00:00,,S/ 100.50 Colageno Hidrolizado Camu Camu Polvo - Pote 500 G,,false_no_registro_sanitario
Boticas Peru,Colageno Ragazza Polvo Pote 330 G,Colageno Ragazza Polvo Pote 330 G,,75.90,PEN,available,https://www.boticasperu.pe/nutricion/colageno/colageno_ragazza_polvo_-_pote_330_g/35212.html,35212,,sfcc_search_update_grid,2026-06-08T00:55:41.621009+00:00,,S/ 75.90 Colágeno Ragazza Polvo - Pote 330 G,,false_no_registro_sanitario
Boticas Peru,Vitavital Ashwagandha 400 Mg Capsulas Frasco 60 Un,Vitavital Ashwagandha 400 Mg Capsulas Frasco 60 Un,,54.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/magnesio/vitavital_ashwagandha_400_mg_capsulas_-_frasco_60_un/47857.html,47857,,sfcc_search_update_grid,2026-06-08T00:55:41.625115+00:00,,S/ 54.90 VitaVital Ashwagandha 400 Mg Cápsulas - Frasco 60 Un,,false_no_registro_sanitario
Boticas Peru,Solucion Inyectable Aneurin B12 20000%2C 20%2C000 Mcg%2F2Ml Caja 1 Un,Solucion Inyectable Aneurin B12 20000%2C 20%2C000 Mcg%2F2Ml Caja 1 Un,,25.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/solucion_inyectable_aneurin_b12_20000%2C_20%2C000_mcg%2F2ml_-_caja_1_un/42435.html,42435,,sfcc_search_update_grid,2026-06-08T00:55:41.632924+00:00,,"S/ 25.90 Solución Inyectable Aneurin B12 20000, 20,000 mcg/2mL - Caja 1 UN",,false_no_registro_sanitario
Boticas Peru,Colageno Ragazza Polvo Pote 500 G,Colageno Ragazza Polvo Pote 500 G,,100.90,PEN,available,https://www.boticasperu.pe/nutricion/colageno/colageno_ragazza_polvo_-_pote_500_g/35209.html,35209,,sfcc_search_update_grid,2026-06-08T00:55:41.633786+00:00,,S/ 100.90 Colágeno Ragazza Polvo - Pote 500 G,,false_no_registro_sanitario
Boticas Peru,Infanzia Infavit Multivitaminico Solucion Oral Frasco 30 Ml,Infanzia Infavit Multivitaminico Solucion Oral Frasco 30 Ml,,37.60,PEN,available,https://www.boticasperu.pe/mama_y_bebe/vitaminas_ninos/infanzia_infavit_multivitaminico_solucion_oral_-_frasco_30_ml/43882.html,43882,,sfcc_search_update_grid,2026-06-08T00:55:41.636352+00:00,,S/ 37.60 Infanzia Infavit Multivitamínico Solución Oral - Frasco 30 ML,,false_no_registro_sanitario
Boticas Peru,Gomitas Melatonina Eat It%21 Sabor Manzana Frasco 60 Un,Gomitas Melatonina Eat It%21 Sabor Manzana Frasco 60 Un,,49.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/mejor_sueno/gomitas_melatonina_eat_it%21_sabor_manzana_-_frasco_60_un/46222.html,46222,,sfcc_search_update_grid,2026-06-08T00:55:41.637216+00:00,,S/ 49.00 Gomitas Melatonina EAT IT! Sabor Manzana - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Colageno Hidrolizado Flex Active Sabor Naranja Nutripharma Frasco 450 G,Colageno Hidrolizado Flex Active Sabor Naranja Nutripharma Frasco 450 G,,187.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/colageno_hidrolizado_flex_active_sabor_naranja_nutripharma_-_frasco_450_g/48496.html,48496,,sfcc_search_update_grid,2026-06-08T00:55:41.993522+00:00,,S/ 187.00 Colágeno hidrolizado Flex Active Sabor Naranja Nutripharma - Frasco 450 G,,false_no_registro_sanitario
Boticas Peru,Multivitaminas %2B Minerales German Energy Sabor Naranja Tubo 20 Un,Multivitaminas %2B Minerales German Energy Sabor Naranja Tubo 20 Un,,15.20,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/calcio/multivitaminas_%2B_minerales_german_energy_sabor_naranja_-_tubo_20_un/47215.html,47215,,sfcc_search_update_grid,2026-06-08T00:55:41.997013+00:00,,Precio rebajado de S/ 15.20 a S/ 12.20 -20% Multivitaminas + Minerales German Energy Sabor Naranja - Tubo 20 UN,,false_no_registro_sanitario
Boticas Peru,Colageno Hidrolizado Con Resveratrol Sabor Frutos Del Bosque Pote 300 G,Colageno Hidrolizado Con Resveratrol Sabor Frutos Del Bosque Pote 300 G,,92.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/colageno_hidrolizado_con_resveratrol_sabor_frutos_del_bosque_-_pote_300_g/49249.html,49249,,sfcc_search_update_grid,2026-06-08T00:55:42.003070+00:00,,S/ 92.00 Colágeno Hidrolizado Con Resveratrol Sabor Frutos Del Bosque - Pote 300 G,,false_no_registro_sanitario
Boticas Peru,Abc Complete Men%C2%B4S Multivitamin %26 Mineral Formula Frasco 60 Un,Abc Complete Men%C2%B4S Multivitamin %26 Mineral Formula Frasco 60 Un,,69.90,PEN,available,https://www.boticasperu.pe/promociones/nutricion/vitaminas_y_minerales/abc_complete_men%C2%B4s_multivitamin_%26_mineral_formula_-_frasco_60_un/47834.html,47834,,sfcc_search_update_grid,2026-06-08T00:55:42.003955+00:00,,S/ 69.90 ABC Complete Men´s multivitamin & Mineral Formula - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Probioticos Acidof %26 Bifid Masticable Sabor Fresa Frasco 30 Un,Probioticos Acidof %26 Bifid Masticable Sabor Fresa Frasco 30 Un,,64.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/magnesio/probioticos_acidof_%26_bifid_masticable_sabor_fresa_-_frasco_30_un/49417.html,49417,,sfcc_search_update_grid,2026-06-08T00:55:42.004824+00:00,,S/ 64.90 Probioticos Acidof & Bifid Masticable Sabor Fresa - Frasco 30 UN,,false_no_registro_sanitario
Boticas Peru,Suplemento Dietetico Folic Acid Finavida Tabletas Recubiertas Frasco 60 Un,Suplemento Dietetico Folic Acid Finavida Tabletas Recubiertas Frasco 60 Un,,23.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/suplemento_dietetico_folic_acid_finavida_tabletas_recubiertas_-_frasco_60_un/47133.html,47133,,sfcc_search_update_grid,2026-06-08T00:55:42.005703+00:00,,S/ 23.00 Suplemento Dietético Folic Acid FinaVida Tabletas Recubiertas - Frasco 60 Un,,false_no_registro_sanitario
Boticas Peru,Gomitas De Colageno Hidrolizado Eat It%21 Sabor Uva Frasco 60 Un,Gomitas De Colageno Hidrolizado Eat It%21 Sabor Uva Frasco 60 Un,,49.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/zinc/gomitas_de_colageno_hidrolizado_eat_it%21_sabor_uva_-_frasco_60_un/45746.html,45746,,sfcc_search_update_grid,2026-06-08T00:55:42.009108+00:00,,S/ 49.00 Gomitas de Colágeno Hidrolizado EAT IT! Sabor Uva - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Gummix Gomitas Energia Multivitaminico %2B Energia Para Adultos Frasco 90 Un,Gummix Gomitas Energia Multivitaminico %2B Energia Para Adultos Frasco 90 Un,,49.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/multivitaminicos/gummix_gomitas_energia_multivitaminico_%2B_energia_para_adultos_-_frasco_90_un/47953.html,47953,,sfcc_search_update_grid,2026-06-08T00:55:42.009978+00:00,,S/ 49.90 Gummix Gomitas Energia Multivitaminico + Energia Para Adultos - Frasco 90 UN,,false_no_registro_sanitario
Boticas Peru,Colageno Hidrolizado Camu Camu Sobre 1 Un,Colageno Hidrolizado Camu Camu Sobre 1 Un,,2.50,PEN,available,https://www.boticasperu.pe/nutricion/colageno/colageno_hidrolizado_camu_camu_-_sobre_1_un/32021-BLISTER.html,32021-BLISTER,,sfcc_search_update_grid,2026-06-08T00:55:42.012539+00:00,,S/ 2.50 Colageno Hidrolizado Camu Camu - Sobre 1 UN,,false_no_registro_sanitario
Boticas Peru,Calcio Nf C Polvo Marino Sabor Vainilla Frasco 300 G,Calcio Nf C Polvo Marino Sabor Vainilla Frasco 300 G,,80.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/calcio/calcio_nf_c_polvo_marino_sabor_vainilla_-_frasco_300_g/48613.html,48613,,sfcc_search_update_grid,2026-06-08T00:55:42.365368+00:00,,S/ 80.00 Calcio NF C Polvo Marino Sabor Vainilla - Frasco 300 G,,false_no_registro_sanitario
Boticas Peru,Infanzia Infavit Hierro 40 Mg%2Fml Solucion Oral Frasco 30 Ml,Infanzia Infavit Hierro 40 Mg%2Fml Solucion Oral Frasco 30 Ml,,42.10,PEN,available,https://www.boticasperu.pe/mama_y_bebe/vitaminas_ninos/infanzia_infavit_hierro_40_mg%2Fml_solucion_oral-_frasco_30_ml/43881.html,43881,,sfcc_search_update_grid,2026-06-08T00:55:42.369801+00:00,,S/ 42.10 Infanzia Infavit Hierro 40 Mg/Ml Solución Oral- Frasco 30 ml,,false_no_registro_sanitario
Boticas Peru,Colageno Hidrolizado Camu Camu Caja 30 Sobres,Colageno Hidrolizado Camu Camu Caja 30 Sobres,,75.00,PEN,available,https://www.boticasperu.pe/nutricion/colageno/colageno_hidrolizado_camu_camu_-_caja_30_sobres/32021-CAJA.html,32021-CAJA,,sfcc_search_update_grid,2026-06-08T00:55:42.371562+00:00,,S/ 75.00 Colageno Hidrolizado Camu Camu - Caja 30 sobres,,false_no_registro_sanitario
Boticas Peru,Vitavital Colagein Sabor Maracuya Frasco 450 G %2B Citrato De Calcio 750 Mg Pack 2 Un,Vitavital Colagein Sabor Maracuya Frasco 450 G %2B Citrato De Calcio 750 Mg Pack 2 Un,,154.80,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/vitavital_colagein_sabor_maracuya_frasco_450_g_%2B_citrato_de_calcio_750_mg_-_pack_2_un/47860-46511.html,47860-46511,,sfcc_search_update_grid,2026-06-08T00:55:42.680782+00:00,,Precio rebajado de S/ 154.80 a S/ 120.00 -22% VitaVital Colagein Sabor Maracuya Frasco 450 G + Citrato de Calcio 750 Mg - Pack 2 UN,,false_no_registro_sanitario
Boticas Peru,Acido Folico 800Mg Vitavital Capsulas Frasco 100 Un,Acido Folico 800Mg Vitavital Capsulas Frasco 100 Un,,31.92,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/acido_folico_800mg_vitavital_capsulas_-_frasco_100_un/46483.html,46483,,sfcc_search_update_grid,2026-06-08T00:55:42.681723+00:00,,Precio rebajado de S/ 31.92 a S/ 25.50 -20% Ácido Fólico 800mg VitaVital Cápsulas - Frasco 100 Un,,false_no_registro_sanitario
Boticas Peru,Colageno 250 Mg Vitavital Capsulas Blandas Frasco 60 Un,Colageno 250 Mg Vitavital Capsulas Blandas Frasco 60 Un,,51.20,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/colageno_250_mg_vitavital_capsulas_blandas_-_frasco_60_un/46484.html,46484,,sfcc_search_update_grid,2026-06-08T00:55:42.682657+00:00,,Precio rebajado de S/ 51.20 a S/ 41.00 -20% Colágeno 250 Mg VitaVital Cápsulas Blandas - Frasco 60 UN,,false_no_registro_sanitario
Boticas Peru,Vitavital Colagein Sabor Naranja Frasco 450 G %26 Citrato De Calcio 750 Mg %2B Vit D3 400 Ui Pack 2 Un,Vitavital Colagein Sabor Naranja Frasco 450 G %26 Citrato De Calcio 750 Mg %2B Vit D3 400 Ui Pack 2 Un,,154.80,PEN,available,https://www.boticasperu.pe/promociones/super_packs/vitavital_colagein_sabor_naranja_frasco_450_g_%26_citrato_de_calcio_750_mg_%2B_vit_d3_400_ui_-_pack_2_un/46572-46511.html,46572-46511,,sfcc_search_update_grid,2026-06-08T00:55:42.685376+00:00,,Precio rebajado de S/ 154.80 a S/ 120.00 -22% VitaVital Colagein Sabor Naranja Frasco 450 G & Citrato de Calcio 750 Mg + Vit D3 400 UI - Pack 2 UN,,false_no_registro_sanitario
Boticas Peru,Suplemento Dietetico Inmuno D3 2000Ui Finavida Capsulas Blandas Caja 60 Un,Suplemento Dietetico Inmuno D3 2000Ui Finavida Capsulas Blandas Caja 60 Un,,50.00,PEN,available,https://www.boticasperu.pe/nutricion/complementos_y_suplementos/suplemento_dietetico_inmuno_d3_2000ui_finavida_capsulas_blandas_-_caja_60_un/47587.html,47587,,sfcc_search_update_grid,2026-06-08T00:55:49.101084+00:00,,S/ 50.00 Suplemento Dietético Inmuno D3 2000UI FinaVida Cápsulas Blandas - Caja 60 Un,,false_no_registro_sanitario
Boticas Peru,Diutin Whey Protein Lata 275 G,Diutin Whey Protein Lata 275 G,,80.90,PEN,available,https://www.boticasperu.pe/nutricion/complementos_y_suplementos/diutin_whey_protein_-_lata_275_g/38930.html,38930,,sfcc_search_update_grid,2026-06-08T00:55:49.473013+00:00,,S/ 80.90 Diutin Whey Protein - Lata 275 G,,false_no_registro_sanitario
Boticas Peru,Sp Nutrition Proteina Sabor Vainilla Frasco 470 G,Sp Nutrition Proteina Sabor Vainilla Frasco 470 G,,108.99,PEN,available,https://www.boticasperu.pe/nutricion/complementos_y_suplementos/sp_nutrition_proteina_sabor_vainilla_-_frasco_470_g/46440.html,46440,,sfcc_search_update_grid,2026-06-08T00:55:49.849976+00:00,,S/ 108.99 SP Nutrition Proteína sabor vainilla - Frasco 470 G,,false_no_registro_sanitario
Boticas Peru,Probiotico Activecure Frasco 60 Capsulas Pack 2 Un,Probiotico Activecure Frasco 60 Capsulas Pack 2 Un,,189.00,PEN,available,https://www.boticasperu.pe/botica_en_casa/malestar_estomacal/protectores_digestivos/probiotico_activecure_frasco_60_capsulas_-_pack_2_un/48607.html,48607,,sfcc_search_update_grid,2026-06-08T00:55:50.945967+00:00,,Precio rebajado de S/ 189.00 a S/ 141.80 -25% Probiótico Activecure Frasco 60 capsulas - Pack 2 UN,,false_no_registro_sanitario
Boticas Peru,Nutribela Nutricion Avanzada Frasco 300Gr,Nutribela Nutricion Avanzada Frasco 300Gr,,14.90,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello-2/nutribela_nutricion_avanzada__-_frasco_300gr/32828.html,32828,,sfcc_search_update_grid,2026-06-08T00:55:55.060444+00:00,,S/ 14.90 Nutribela Nutrición Avanzada - Frasco 300Gr,,false_no_registro_sanitario
Boticas Peru,Biocres Shampoo Duo Nutricion Frasco 415 Ml,Biocres Shampoo Duo Nutricion Frasco 415 Ml,,29.90,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/shampoo/biocres/biocres_shampoo_duo_nutricion_-_frasco_415_ml/46911.html,46911,,sfcc_search_update_grid,2026-06-08T00:55:55.064861+00:00,,S/ 29.90 Biocres Shampoo Duo Nutrición - Frasco 415 ML,,false_no_registro_sanitario
Boticas Peru,Acido Folico 800 Mg Tabletas Frasco 100 Un,Acido Folico 800 Mg Tabletas Frasco 100 Un,,44.00,PEN,available,https://www.boticasperu.pe/mama_y_bebe/nutricion_madre/acido_folico_800_mg_tabletas_-_frasco_100_un/01199.html,01199,,sfcc_search_update_grid,2026-06-08T00:55:55.068971+00:00,,S/ 44.00 Acido Folico 800 Mg Tabletas - Frasco 100 UN,,false_no_registro_sanitario
Boticas Peru,Maxxomega 3 Capsulas Blancas Caja 30 Un,Maxxomega 3 Capsulas Blancas Caja 30 Un,,60.00,PEN,available,https://www.boticasperu.pe/nutricion-1/maxxomega_3_capsulas_blancas_-_caja_30_un/48322.html,48322,,sfcc_search_update_grid,2026-06-08T00:55:55.818875+00:00,,S/ 60.00 MaxXomega 3 Cápsulas Blancas - Caja 30 UN,,false_no_registro_sanitario
Boticas Peru,Euvi Colageno Sabor Cappuccino Pote 200 G,Euvi Colageno Sabor Cappuccino Pote 200 G,,59.90,PEN,available,https://www.boticasperu.pe/nutricion/colageno/euvi_colageno_sabor_cappuccino_-_pote_200_g/46404.html,46404,,sfcc_search_update_grid,2026-06-08T00:55:56.935827+00:00,,S/ 59.90 Euvi Colágeno Sabor Cappuccino - Pote 200 G,,false_no_registro_sanitario
Boticas Peru,Euvi Colageno Sabor Cafe Campesino Pote 200 G,Euvi Colageno Sabor Cafe Campesino Pote 200 G,,59.90,PEN,available,https://www.boticasperu.pe/nutricion/colageno/euvi_colageno_sabor_cafe_campesino_-_pote_200_g/46403.html,46403,,sfcc_search_update_grid,2026-06-08T00:55:57.665290+00:00,,S/ 59.90 Euvi Colágeno Sabor Café Campesino - Pote 200 G,,false_no_registro_sanitario
Boticas Peru,Shampoo Pantene Colageno Frasco 300 Ml,Shampoo Pantene Colageno Frasco 300 Ml,,21.90,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/acondicionador/pantene/shampoo_pantene_colageno_-_frasco_300_ml/38937.html,38937,,sfcc_search_update_grid,2026-06-08T00:56:04.204586+00:00,,Precio rebajado de S/ 21.90 a S/ 18.50 -16% Shampoo Pantene Colageno - Frasco 300 ML,,false_no_registro_sanitario
Boticas Peru,Acondicionador Pantene Colageno Frasco 250 Ml,Acondicionador Pantene Colageno Frasco 250 Ml,,21.90,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/shampoo/pantene/acondicionador_pantene_colageno_-_frasco_250_ml/38938.html,38938,,sfcc_search_update_grid,2026-06-08T00:56:04.205499+00:00,,Precio rebajado de S/ 21.90 a S/ 18.50 -16% Acondicionador Pantene Colágeno - Frasco 250 ML,,false_no_registro_sanitario
Boticas Peru,Shampoo Coquette Colageno %26 Keratina Frasco 400Ml,Shampoo Coquette Colageno %26 Keratina Frasco 400Ml,,15.90,PEN,available,https://www.boticasperu.pe/promociones/cuidado_personal/cabello/coquette/shampoo_coquette_colageno_%26_keratina_-_frasco_400ml/50327.html,50327,,sfcc_search_update_grid,2026-06-08T00:56:04.207291+00:00,,Precio rebajado de S/ 15.90 a S/ 13.50 -15% Shampoo Coquette Colágeno & Keratina - Frasco 400ml,,false_no_registro_sanitario
Boticas Peru,Acondicionador Coquette Colageno %26 Keratina Frasco 400Ml,Acondicionador Coquette Colageno %26 Keratina Frasco 400Ml,,15.90,PEN,available,https://www.boticasperu.pe/promociones/cuidado_personal/cabello/coquette/acondicionador_coquette_colageno_%26_keratina_-_frasco_400ml/50328.html,50328,,sfcc_search_update_grid,2026-06-08T00:56:04.208209+00:00,,Precio rebajado de S/ 15.90 a S/ 13.50 -15% Acondicionador Coquette Colágeno & Keratina - Frasco 400ml,,false_no_registro_sanitario
Boticas Peru,Savital Shampoo Colageno Y Sabila Frasco 510 Ml,Savital Shampoo Colageno Y Sabila Frasco 510 Ml,,14.50,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/shampoo/savital/savital_shampoo_colageno_y_sabila_-_frasco_510_ml/45505.html,45505,,sfcc_search_update_grid,2026-06-08T00:56:04.210022+00:00,,Precio rebajado de S/ 14.50 a S/ 11.50 -21% Savital Shampoo Colágeno y Sábila - Frasco 510 Ml,,false_no_registro_sanitario
Boticas Peru,Savital Acondicionador Colageno Y Sabila Frasco 490 Ml,Savital Acondicionador Colageno Y Sabila Frasco 490 Ml,,14.50,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/acondicionador/savital/savital_acondicionador_colageno_y_sabila_-_frasco_490_ml/44552.html,44552,,sfcc_search_update_grid,2026-06-08T00:56:04.210943+00:00,,Precio rebajado de S/ 14.50 a S/ 11.50 -21% Savital Acondicionador Colágeno y Sábila - Frasco 490 Ml,,false_no_registro_sanitario
Boticas Peru,Savital Crema Para Peinar Colageno Y Sabila Frasco 275Ml,Savital Crema Para Peinar Colageno Y Sabila Frasco 275Ml,,10.80,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/crema_para_peinar/savital_crema_para_peinar_colageno_y_sabila_-_frasco_275ml/32088.html,32088,,sfcc_search_update_grid,2026-06-08T00:56:04.212710+00:00,,S/ 10.80 Savital Crema Para Peinar Colágeno y Sabila - Frasco 275ML,,false_no_registro_sanitario
Boticas Peru,Pantene Crema Para Peinar Colageno Frasco 300 Ml,Pantene Crema Para Peinar Colageno Frasco 300 Ml,,21.80,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/crema_para_peinar/pantene_crema_para_peinar_colageno_-_frasco_300_ml/42076.html,42076,,sfcc_search_update_grid,2026-06-08T00:56:04.213615+00:00,,Precio rebajado de S/ 21.80 a S/ 18.50 -15% Pantene Crema Para Peinar Colágeno - Frasco 300 ML,,false_no_registro_sanitario
Boticas Peru,Crema De Peinar Coquette Colageno %2B Keratina Frasco 250Ml,Crema De Peinar Coquette Colageno %2B Keratina Frasco 250Ml,,12.90,PEN,available,https://www.boticasperu.pe/promociones/cuidado_personal/cabello/coquette/crema_de_peinar_coquette_colageno_%2B_keratina_-_frasco_250ml/50329.html,50329,,sfcc_search_update_grid,2026-06-08T00:56:04.214529+00:00,,Precio rebajado de S/ 12.90 a S/ 10.90 -16% Crema de Peinar Coquette Colágeno + Keratina - Frasco 250ml,,false_no_registro_sanitario
