pharmacy,commercial_name,formal_name,registro_sanitario,price,currency,availability,url,sku,brand,source_strategy,scraped_at,stock,component_text,registro_sanitario_source,component_traceable,component_ids_detected,component_names_detected
Hogar y Salud,Multivitamínico para Niños en Gomitas Prime Health – Frasco 60 UN,Multivitamínico para Niños en Gomitas Prime Health – Frasco 60 UN,,37.50,PEN,available,https://www.hogarysalud.com.pe/producto/multivitaminico-para-ninos-en-gomitas-prime-health-frasco-60-un/,00215524,,woocommerce_store_api,2026-06-08T01:15:43.734293+00:00,,Multivitamínico para Niños en Gomitas Prime Health – Frasco 60 UN FRASCO 60 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Ensure Advance Liquido Sabor Chocolate – Frasco 220 ML,Ensure Advance Liquido Sabor Chocolate – Frasco 220 ML,,12.90,PEN,available,https://www.hogarysalud.com.pe/producto/ensure-advance-liquido-sabor-chocolate-frasco-220-ml/,00209967,,woocommerce_store_api,2026-06-08T01:15:48.755675+00:00,,"Ensure Advance Liquido Sabor Chocolate – Frasco 220 ML FRASCO 220 ML Ensure advance esta formulado cientificamente con nutrientes para ayudar a promver la fuerza,la vitalidad y la actividad.",,false_no_registro_sanitario,,
Hogar y Salud,Ensure Advance Liquido Sabor Vainilla – Frasco 220 ML,Ensure Advance Liquido Sabor Vainilla – Frasco 220 ML,,12.90,PEN,available,https://www.hogarysalud.com.pe/producto/ensure-advance-liquido-sabor-vainilla-frasco-220-ml/,00209944,,woocommerce_store_api,2026-06-08T01:15:48.755928+00:00,,"Ensure Advance Liquido Sabor Vainilla – Frasco 220 ML FRASCO 220 ML Ensure advance esta formulado cientificamente con nutrientes para ayudar a promver la fuerza,la vitalidad y la actividad.",,false_no_registro_sanitario,,
Hogar y Salud,Pediasure Líquido Sabor Chocolate – Frasco 220 ML,Pediasure Líquido Sabor Chocolate – Frasco 220 ML,,11.50,PEN,available,https://www.hogarysalud.com.pe/producto/pediasure-liquido-sabor-chocolate-frasco-220-ml/,00218156,,woocommerce_store_api,2026-06-08T01:15:52.966674+00:00,,Pediasure Líquido Sabor Chocolate – Frasco 220 ML FRASCO 220 ML Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Pediasure Líquido Sabor Vainilla – Frasco 220 ML,Pediasure Líquido Sabor Vainilla – Frasco 220 ML,,11.50,PEN,available,https://www.hogarysalud.com.pe/producto/pediasure-liquido-sabor-vainilla-frasco-220-ml-2/,00218155,,woocommerce_store_api,2026-06-08T01:15:52.966868+00:00,,Pediasure Líquido Sabor Vainilla – Frasco 220 ML FRASCO 220 ML Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Pediasure 10+ Vainilla – Lata 850 g,Pediasure 10+ Vainilla – Lata 850 g,,102.00,PEN,available,https://www.hogarysalud.com.pe/producto/pediasure-10-vainilla-lata-850-g/,00218061,,woocommerce_store_api,2026-06-08T01:15:52.967114+00:00,,"Pediasure 10+ Vainilla – Lata 850 g LATA 850 G Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) Pediasure 10+ Vainilla x 850 g es un complemento nutricional diseñado para adolescentes de 10 a 15 años, que aporta vitaminas, minerales y energía para apoyar su crecimiento, fortalecer defensas y favorecer el desarrollo de huesos y músculos, con un agradable sabor a vainilla.",,false_no_registro_sanitario,,
Hogar y Salud,Pediasure Sabor Vainilla Polvo – Lata 850 G,Pediasure Sabor Vainilla Polvo – Lata 850 G,,107.50,PEN,available,https://www.hogarysalud.com.pe/producto/pediasure-sabor-vainilla-polvo-lata-850-g/,00217126,,woocommerce_store_api,2026-06-08T01:15:52.967280+00:00,,Pediasure Sabor Vainilla Polvo – Lata 850 G LATA 850 G Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Pediasure Sabor Chocolate Polvo – Lata 850 G,Pediasure Sabor Chocolate Polvo – Lata 850 G,,107.50,PEN,available,https://www.hogarysalud.com.pe/producto/pediasure-sabor-chocolate-polvo-lata-850-g/,00217127,,woocommerce_store_api,2026-06-08T01:15:52.967451+00:00,,Pediasure Sabor Chocolate Polvo – Lata 850 G LATA 850 G Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) R.S: I4100524E/NAABLB,,false_no_registro_sanitario,,
Hogar y Salud,Pediasure Sabor Chocolate – Lata 400 G,Pediasure Sabor Chocolate – Lata 400 G,,62.10,PEN,available,https://www.hogarysalud.com.pe/producto/pediasure-sabor-chocolate-lata-400-g/,00195262,,woocommerce_store_api,2026-06-08T01:15:52.967623+00:00,,Pediasure Sabor Chocolate – Lata 400 G LATA 400 G Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Pediasure Plus Sabor Vainilla – Lata 400 G,Pediasure Plus Sabor Vainilla – Lata 400 G,,63.00,PEN,available,https://www.hogarysalud.com.pe/producto/pediasure-plus-sabor-vainilla-lata-400-g/,00195267,,woocommerce_store_api,2026-06-08T01:15:52.967776+00:00,,Pediasure Plus Sabor Vainilla – Lata 400 G LATA 400 G Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
